Age,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,YearsAtCompany,EmployeeCount,Over18,StandardHours,EmployeeNumber,StockOptionLevel,Attrition
36,Travel_Rarely,Research & Development,6,4,3,Male,1,Laboratory Technician,3,Divorced,2741,1,No,7,1,Y,80,1221,1,No
30,Travel_Rarely,Research & Development,7,4,3,Male,2,Laboratory Technician,3,Divorced,3491,1,No,10,1,Y,80,1224,3,No
44,Travel_Rarely,Research & Development,29,4,4,Male,2,Research Scientist,4,Single,4541,1,No,20,1,Y,80,1225,0,No
20,Travel_Rarely,Sales,21,3,3,Male,1,Sales Representative,4,Single,2678,1,No,2,1,Y,80,1226,0,No
46,Travel_Rarely,Research & Development,2,4,4,Male,2,Manufacturing Director,4,Divorced,7379,2,No,6,1,Y,80,1228,1,No
42,Non-Travel,Human Resources,2,5,4,Male,2,Human Resources,1,Married,6272,7,No,4,1,Y,80,1231,1,No
60,Travel_Rarely,Sales,7,4,2,Male,2,Sales Executive,4,Divorced,5220,0,Yes,11,1,Y,80,1233,1,No
32,Travel_Frequently,Research & Development,13,3,3,Female,1,Laboratory Technician,2,Married,2743,1,No,2,1,Y,80,1234,1,No
32,Travel_Frequently,Research & Development,2,2,4,Female,2,Research Scientist,3,Single,4998,4,Yes,8,1,Y,80,1235,0,No
36,Travel_Rarely,Research & Development,1,3,3,Female,3,Manufacturing Director,1,Divorced,10252,2,Yes,7,1,Y,80,1237,1,No
33,Travel_Rarely,Research & Development,9,3,1,Male,1,Research Scientist,4,Married,2781,0,No,14,1,Y,80,1238,1,No
40,Travel_Rarely,Sales,10,3,2,Female,2,Sales Executive,2,Divorced,6852,7,No,5,1,Y,80,1239,1,No
25,Travel_Rarely,Sales,10,4,3,Male,2,Sales Executive,4,Single,4950,0,No,4,1,Y,80,1240,0,No
30,Travel_Rarely,Research & Development,1,3,4,Male,1,Research Scientist,2,Married,3579,0,Yes,11,1,Y,80,1241,1,No
42,Travel_Frequently,Research & Development,26,5,1,Female,3,Research Director,1,Married,13191,3,Yes,1,1,Y,80,1242,0,No
35,Non-Travel,Sales,8,2,3,Female,3,Sales Executive,4,Married,10377,4,Yes,13,1,Y,80,1243,1,No
27,Travel_Rarely,Research & Development,14,3,1,Male,1,Research Scientist,1,Married,2235,1,Yes,9,1,Y,80,1244,2,No
54,Travel_Frequently,Research & Development,1,4,4,Female,3,Manufacturing Director,3,Divorced,10502,7,No,5,1,Y,80,1245,1,No
44,Travel_Rarely,Research & Development,2,1,1,Female,1,Research Scientist,4,Married,2011,1,No,10,1,Y,80,1246,1,No
19,Non-Travel,Research & Development,10,3,1,Female,1,Research Scientist,2,Single,1859,1,Yes,1,1,Y,80,1248,0,Yes
29,Travel_Rarely,Research & Development,1,3,1,Female,1,Research Scientist,4,Divorced,3760,1,No,3,1,Y,80,1249,3,No
54,Travel_Rarely,Research & Development,3,3,4,Male,4,Research Director,4,Married,17779,3,No,10,1,Y,80,1250,0,No
31,Travel_Rarely,Research & Development,11,2,3,Male,2,Healthcare Representative,1,Married,6833,1,Yes,6,1,Y,80,1251,0,No
31,Travel_Rarely,Research & Development,24,3,3,Female,2,Healthcare Representative,1,Single,6812,1,No,10,1,Y,80,1252,0,No
59,Travel_Rarely,Sales,3,3,3,Female,2,Sales Executive,4,Single,5171,5,No,6,1,Y,80,1254,0,No
43,Travel_Rarely,Research & Development,3,3,3,Male,5,Research Director,4,Married,19740,3,No,8,1,Y,80,1255,1,No
49,Travel_Rarely,Research & Development,4,2,1,Male,5,Manager,3,Married,18711,2,No,1,1,Y,80,1256,1,No
36,Travel_Frequently,Research & Development,3,3,3,Male,1,Research Scientist,2,Married,3692,1,No,11,1,Y,80,1257,0,No
48,Travel_Rarely,Research & Development,2,2,4,Male,1,Laboratory Technician,2,Single,2559,5,No,1,1,Y,80,1258,0,No
27,Travel_Rarely,Research & Development,4,2,1,Male,1,Research Scientist,3,Divorced,2517,1,No,5,1,Y,80,1259,3,No
29,Travel_Rarely,Research & Development,7,3,3,Male,2,Healthcare Representative,4,Divorced,6623,1,Yes,6,1,Y,80,1260,2,No
48,Travel_Rarely,Research & Development,1,3,4,Male,5,Research Director,4,Single,18265,6,No,1,1,Y,80,1263,0,No
29,Travel_Rarely,Research & Development,1,3,4,Female,4,Research Director,4,Divorced,16124,3,No,7,1,Y,80,1264,2,No
34,Travel_Rarely,Research & Development,20,3,3,Female,1,Research Scientist,3,Married,2585,0,No,1,1,Y,80,1265,0,No
44,Travel_Rarely,Sales,5,3,2,Male,5,Manager,2,Married,18213,7,No,22,1,Y,80,1267,1,No
33,Travel_Rarely,Sales,10,5,4,Male,3,Sales Executive,3,Divorced,8380,0,Yes,9,1,Y,80,1268,2,No
19,Travel_Rarely,Research & Development,25,3,2,Female,1,Research Scientist,4,Single,2994,1,Yes,1,1,Y,80,1269,0,No
23,Travel_Rarely,Research & Development,1,2,4,Male,1,Research Scientist,3,Married,1223,1,No,1,1,Y,80,1270,1,No
25,Travel_Frequently,Sales,24,1,3,Male,1,Sales Representative,4,Single,1118,1,Yes,1,1,Y,80,1273,0,Yes
26,Travel_Rarely,Research & Development,4,2,3,Male,1,Research Scientist,4,Single,2875,1,Yes,8,1,Y,80,1275,0,No
45,Travel_Rarely,Sales,2,3,1,Female,5,Manager,2,Single,18824,2,Yes,24,1,Y,80,1277,0,Yes
55,Non-Travel,Research & Development,8,1,4,Male,4,Healthcare Representative,2,Divorced,13577,1,Yes,33,1,Y,80,1278,1,No
21,Travel_Frequently,Research & Development,10,2,1,Female,1,Laboratory Technician,3,Single,2625,1,No,2,1,Y,80,1279,0,Yes
46,Travel_Rarely,Sales,4,2,4,Female,5,Manager,2,Married,18789,2,No,11,1,Y,80,1280,1,No
34,Travel_Rarely,Sales,2,3,3,Female,2,Sales Executive,1,Single,4538,0,Yes,3,1,Y,80,1281,0,No
51,Travel_Frequently,Sales,9,3,4,Male,5,Manager,2,Divorced,19847,4,Yes,29,1,Y,80,1282,1,No
59,Travel_Rarely,Research & Development,18,4,4,Male,3,Manufacturing Director,4,Single,10512,6,No,9,1,Y,80,1283,0,No
34,Travel_Frequently,Research & Development,19,3,3,Female,2,Laboratory Technician,2,Divorced,4444,4,No,11,1,Y,80,1285,2,No
28,Travel_Frequently,Research & Development,1,4,4,Male,1,Laboratory Technician,3,Single,2154,0,Yes,4,1,Y,80,1286,0,No
44,Travel_Rarely,Research & Development,4,2,3,Male,5,Manager,1,Divorced,19190,1,No,25,1,Y,80,1288,2,No
34,Travel_Frequently,Human Resources,11,3,3,Male,2,Human Resources,2,Married,4490,4,No,10,1,Y,80,1289,2,No
35,Travel_Rarely,Research & Development,6,1,3,Male,1,Research Scientist,3,Married,3506,0,Yes,3,1,Y,80,1291,0,No
42,Travel_Rarely,Research & Development,7,4,2,Female,2,Research Scientist,2,Married,2372,6,Yes,1,1,Y,80,1292,0,No
43,Travel_Rarely,Sales,4,4,4,Female,3,Sales Executive,4,Single,10231,3,No,21,1,Y,80,1293,0,No
36,Travel_Rarely,Research & Development,2,4,3,Female,2,Manufacturing Director,2,Single,5410,9,Yes,16,1,Y,80,1294,0,No
44,Travel_Rarely,Research & Development,15,3,1,Female,3,Healthcare Representative,4,Married,7978,1,No,10,1,Y,80,1295,1,Yes
28,Travel_Frequently,Research & Development,2,3,4,Male,1,Laboratory Technician,4,Married,3867,1,Yes,2,1,Y,80,1296,1,No
51,Travel_Frequently,Research & Development,6,2,2,Female,1,Laboratory Technician,3,Single,2838,0,No,7,1,Y,80,1297,0,No
30,Non-Travel,Research & Development,9,2,3,Female,2,Manufacturing Director,3,Single,4695,7,Yes,8,1,Y,80,1298,0,No
29,Travel_Rarely,Research & Development,7,3,2,Female,1,Laboratory Technician,3,Divorced,3339,3,Yes,7,1,Y,80,1299,2,Yes
28,Travel_Rarely,Research & Development,1,3,4,Male,1,Research Scientist,1,Single,2080,2,No,3,1,Y,80,1301,0,No
25,Travel_Rarely,Research & Development,1,3,4,Female,1,Research Scientist,2,Single,2096,1,No,2,1,Y,80,1303,0,No
32,Travel_Rarely,Sales,8,3,3,Male,2,Sales Executive,4,Married,6209,1,No,10,1,Y,80,1304,2,No
45,Travel_Frequently,Research & Development,25,3,2,Female,5,Manager,2,Single,18061,3,No,0,1,Y,80,1306,0,No
39,Travel_Rarely,Research & Development,13,4,3,Female,4,Manager,2,Divorced,17123,6,Yes,19,1,Y,80,1307,2,No
58,Travel_Rarely,Research & Development,23,4,1,Male,1,Research Scientist,3,Divorced,2372,1,No,2,1,Y,80,1308,2,No
32,Travel_Rarely,Research & Development,7,2,4,Male,2,Laboratory Technician,3,Married,4883,1,No,10,1,Y,80,1309,1,Yes
39,Travel_Rarely,Research & Development,23,3,3,Male,1,Research Scientist,1,Single,3904,0,No,5,1,Y,80,1310,0,Yes
30,Travel_Rarely,Research & Development,6,3,1,Female,2,Laboratory Technician,4,Married,4627,0,No,9,1,Y,80,1311,1,No
36,Travel_Rarely,Research & Development,10,4,4,Female,3,Healthcare Representative,3,Married,7094,3,No,7,1,Y,80,1312,0,No
46,Travel_Rarely,Human Resources,1,2,4,Female,1,Human Resources,1,Single,3423,6,No,7,1,Y,80,1314,0,No
28,Non-Travel,Research & Development,1,3,3,Female,2,Laboratory Technician,4,Married,6674,0,No,9,1,Y,80,1315,3,No
50,Travel_Rarely,Research & Development,28,3,4,Female,4,Research Director,1,Married,16880,4,Yes,3,1,Y,80,1317,0,No
40,Travel_Rarely,Sales,25,4,4,Male,3,Sales Executive,2,Single,9094,2,Yes,5,1,Y,80,1318,0,Yes
52,Travel_Rarely,Sales,5,3,2,Male,3,Sales Executive,2,Single,8446,9,Yes,8,1,Y,80,1319,0,Yes
30,Travel_Rarely,Research & Development,17,4,2,Female,3,Manager,1,Married,11916,1,Yes,9,1,Y,80,1321,2,No
39,Travel_Rarely,Research & Development,18,2,1,Male,2,Manufacturing Director,3,Single,4534,0,No,8,1,Y,80,1322,0,No
31,Non-Travel,Sales,2,4,4,Female,3,Sales Executive,3,Divorced,9852,1,Yes,10,1,Y,80,1324,1,No
41,Non-Travel,Sales,10,2,3,Male,2,Sales Executive,2,Single,6151,1,No,19,1,Y,80,1329,0,No
31,Travel_Frequently,Sales,1,3,4,Female,1,Sales Representative,2,Single,2302,1,Yes,3,1,Y,80,1331,0,Yes
44,Travel_Rarely,Research & Development,3,3,1,Male,1,Laboratory Technician,1,Married,2362,4,No,3,1,Y,80,1333,0,Yes
42,Non-Travel,Research & Development,2,1,3,Male,4,Manager,3,Married,17861,0,Yes,20,1,Y,80,1334,0,No
55,Travel_Rarely,Research & Development,2,2,4,Female,5,Manager,3,Married,19187,4,No,19,1,Y,80,1336,1,No
56,Travel_Rarely,Human Resources,8,4,4,Male,5,Manager,2,Single,19717,6,No,7,1,Y,80,1338,0,No
40,Non-Travel,Research & Development,16,2,3,Male,1,Research Scientist,3,Divorced,3544,9,No,4,1,Y,80,1340,1,No
34,Travel_Rarely,Research & Development,9,3,4,Male,3,Healthcare Representative,4,Divorced,8500,0,No,9,1,Y,80,1344,1,No
40,Travel_Rarely,Research & Development,2,3,3,Male,2,Research Scientist,4,Single,4661,1,No,9,1,Y,80,1346,0,No
41,Travel_Frequently,Sales,1,3,3,Female,2,Sales Executive,1,Divorced,4103,0,No,9,1,Y,80,1349,1,No
35,Travel_Frequently,Research & Development,4,4,3,Male,2,Research Scientist,3,Single,4249,1,Yes,9,1,Y,80,1350,0,No
51,Travel_Rarely,Human Resources,5,3,3,Male,4,Manager,2,Divorced,14026,1,Yes,33,1,Y,80,1352,1,No
38,Travel_Rarely,Sales,2,2,2,Female,2,Sales Executive,1,Divorced,6893,3,No,7,1,Y,80,1355,1,No
34,Travel_Rarely,Sales,15,2,3,Female,2,Sales Executive,1,Single,6125,1,No,10,1,Y,80,1356,0,No
25,Travel_Rarely,Research & Development,19,1,4,Male,1,Laboratory Technician,4,Married,3669,3,No,3,1,Y,80,1358,3,No
58,Travel_Rarely,Research & Development,7,4,3,Female,3,Manufacturing Director,1,Married,10008,7,Yes,10,1,Y,80,1360,0,Yes
40,Travel_Rarely,Research & Development,1,4,2,Male,1,Laboratory Technician,2,Married,2387,3,No,4,1,Y,80,1361,1,No
36,Travel_Frequently,Sales,7,3,1,Female,2,Sales Executive,1,Married,4639,2,No,15,1,Y,80,1362,1,No
48,Travel_Rarely,Research & Development,4,3,4,Male,3,Manufacturing Director,4,Single,7898,1,No,10,1,Y,80,1363,0,No
27,Travel_Rarely,Sales,11,3,3,Female,1,Sales Representative,4,Married,2534,8,No,1,1,Y,80,1364,1,No
51,Travel_Rarely,Research & Development,11,2,4,Female,4,Manufacturing Director,2,Single,13142,3,No,5,1,Y,80,1367,0,No
18,Non-Travel,Research & Development,1,3,4,Female,1,Laboratory Technician,4,Single,1611,1,No,0,1,Y,80,1368,0,No
35,Travel_Rarely,Research & Development,1,3,4,Female,2,Laboratory Technician,4,Married,5363,0,No,9,1,Y,80,1369,1,No
27,Travel_Frequently,Sales,2,1,4,Male,2,Sales Executive,4,Single,5071,3,No,6,1,Y,80,1371,0,No
55,Travel_Rarely,Sales,13,4,1,Male,4,Sales Executive,3,Single,13695,6,Yes,19,1,Y,80,1372,0,Yes
56,Travel_Rarely,Research & Development,23,3,4,Male,4,Manufacturing Director,2,Married,13402,4,Yes,19,1,Y,80,1373,1,No
34,Non-Travel,Research & Development,26,1,1,Female,1,Research Scientist,3,Divorced,2029,1,No,5,1,Y,80,1374,3,No
40,Travel_Rarely,Research & Development,2,1,2,Female,2,Healthcare Representative,3,Divorced,6377,5,No,12,1,Y,80,1375,3,No
34,Travel_Rarely,Research & Development,29,3,2,Male,2,Laboratory Technician,3,Married,5429,4,No,8,1,Y,80,1377,2,No
31,Travel_Frequently,Sales,2,3,3,Female,1,Sales Representative,4,Single,2785,7,No,1,1,Y,80,1379,0,Yes
35,Travel_Frequently,Sales,18,4,4,Female,2,Sales Executive,3,Married,4614,0,Yes,4,1,Y,80,1380,1,Yes
38,Travel_Frequently,Research & Development,7,3,4,Male,1,Research Scientist,3,Divorced,2610,1,No,4,1,Y,80,1382,3,No
34,Travel_Rarely,Research & Development,2,4,3,Female,2,Healthcare Representative,4,Single,6687,1,No,14,1,Y,80,1383,0,No
28,Travel_Rarely,Sales,26,3,3,Male,2,Sales Executive,1,Married,4724,1,No,5,1,Y,80,1387,1,No
31,Travel_Rarely,Research & Development,22,4,4,Male,2,Manufacturing Director,3,Married,6179,1,Yes,10,1,Y,80,1389,2,Yes
39,Travel_Rarely,Sales,21,4,1,Male,2,Sales Executive,4,Married,6120,3,Yes,5,1,Y,80,1390,2,No
51,Travel_Frequently,Sales,2,3,2,Male,3,Sales Executive,2,Married,10596,2,No,4,1,Y,80,1391,0,No
41,Travel_Frequently,Research & Development,22,3,4,Female,2,Research Scientist,4,Divorced,5467,3,Yes,6,1,Y,80,1392,2,No
37,Travel_Rarely,Research & Development,4,1,3,Male,1,Research Scientist,3,Married,2996,7,Yes,6,1,Y,80,1394,0,No
33,Travel_Frequently,Sales,5,1,2,Male,2,Sales Executive,4,Married,9998,6,No,5,1,Y,80,1395,0,No
32,Travel_Rarely,Sales,2,1,3,Male,2,Sales Executive,2,Married,4078,0,Yes,3,1,Y,80,1396,3,No
39,Non-Travel,Research & Development,25,2,3,Male,3,Healthcare Representative,3,Married,10920,3,No,6,1,Y,80,1397,1,No
25,Travel_Rarely,Sales,18,1,1,Male,2,Sales Executive,3,Married,6232,2,No,3,1,Y,80,1399,0,No
52,Travel_Frequently,Research & Development,28,2,4,Female,4,Manufacturing Director,3,Married,13247,2,Yes,5,1,Y,80,1401,1,No
43,Travel_Rarely,Research & Development,6,3,1,Female,2,Research Scientist,3,Single,4081,1,Yes,20,1,Y,80,1402,0,No
27,Travel_Rarely,Sales,10,3,4,Female,2,Sales Executive,4,Married,5769,1,Yes,6,1,Y,80,1403,0,No
27,Travel_Rarely,Research & Development,17,4,4,Female,1,Research Scientist,3,Single,2394,1,Yes,8,1,Y,80,1405,0,Yes
26,Travel_Rarely,Research & Development,2,1,1,Male,1,Research Scientist,4,Single,3904,0,No,4,1,Y,80,1407,0,No
42,Travel_Rarely,Human Resources,10,3,3,Female,4,Manager,1,Married,16799,0,No,20,1,Y,80,1408,1,No
52,Travel_Rarely,Research & Development,8,4,3,Female,1,Laboratory Technician,1,Married,2950,9,No,5,1,Y,80,1409,0,No
37,Travel_Rarely,Research & Development,11,3,1,Female,1,Laboratory Technician,3,Single,3629,4,No,3,1,Y,80,1411,0,No
35,Travel_Frequently,Research & Development,18,2,3,Male,3,Manufacturing Director,4,Single,9362,2,No,2,1,Y,80,1412,0,No
25,Travel_Rarely,Research & Development,1,3,1,Male,1,Laboratory Technician,4,Married,3229,4,No,3,1,Y,80,1415,1,No
26,Travel_Rarely,Research & Development,7,3,3,Male,1,Laboratory Technician,1,Single,3578,0,No,7,1,Y,80,1417,0,No
29,Travel_Rarely,Human Resources,17,3,2,Male,3,Human Resources,1,Single,7988,1,No,10,1,Y,80,1419,0,No
49,Travel_Frequently,Research & Development,28,2,1,Male,2,Laboratory Technician,1,Single,4284,3,No,4,1,Y,80,1420,0,Yes
29,Travel_Frequently,Research & Development,14,1,3,Female,3,Healthcare Representative,4,Single,7553,0,Yes,8,1,Y,80,1421,0,Yes
54,Travel_Rarely,Research & Development,1,3,4,Female,4,Research Director,4,Single,17328,6,No,20,1,Y,80,1422,0,No
58,Travel_Rarely,Research & Development,1,3,4,Female,5,Research Director,1,Married,19701,3,Yes,9,1,Y,80,1423,1,No
55,Travel_Rarely,Research & Development,1,4,2,Male,4,Research Director,4,Divorced,14732,2,No,7,1,Y,80,1424,2,No
36,Travel_Rarely,Sales,3,4,1,Female,2,Sales Executive,2,Single,9278,3,Yes,5,1,Y,80,1425,0,No
31,Travel_Frequently,Sales,1,4,2,Female,1,Sales Representative,3,Single,1359,1,No,1,1,Y,80,1427,0,Yes
30,Travel_Rarely,Sales,7,4,4,Female,2,Sales Executive,1,Divorced,4779,7,No,3,1,Y,80,1428,2,No
31,Travel_Rarely,Research & Development,8,5,1,Female,4,Research Director,2,Single,16422,3,No,3,1,Y,80,1430,0,No
34,Travel_Frequently,Research & Development,1,4,4,Male,1,Research Scientist,1,Divorced,2996,5,No,4,1,Y,80,1431,2,No
31,Travel_Rarely,Research & Development,8,3,1,Female,1,Research Scientist,2,Single,1261,1,No,1,1,Y,80,1433,0,Yes
27,Travel_Rarely,Research & Development,11,1,2,Male,1,Laboratory Technician,1,Married,2099,0,No,5,1,Y,80,1434,0,No
36,Travel_Rarely,Research & Development,4,4,1,Male,2,Laboratory Technician,4,Single,5810,1,No,10,1,Y,80,1435,0,No
36,Travel_Rarely,Sales,16,4,3,Female,2,Sales Executive,1,Married,5647,4,No,3,1,Y,80,1436,2,No
47,Travel_Rarely,Research & Development,1,3,1,Male,1,Research Scientist,4,Married,3420,7,No,6,1,Y,80,1438,1,No
25,Travel_Rarely,Sales,9,2,1,Male,1,Sales Representative,1,Married,4400,3,No,3,1,Y,80,1439,0,Yes
37,Non-Travel,Research & Development,5,2,3,Male,1,Laboratory Technician,3,Single,3500,0,No,6,1,Y,80,1440,0,No
56,Travel_Rarely,Research & Development,1,2,1,Female,1,Research Scientist,1,Married,2066,2,No,3,1,Y,80,1441,1,No
47,Travel_Rarely,Research & Development,2,4,1,Female,4,Research Director,3,Married,17169,3,No,20,1,Y,80,1443,2,No
24,Travel_Rarely,Sales,4,1,4,Female,2,Sales Executive,3,Married,4162,1,Yes,5,1,Y,80,1445,2,No
32,Travel_Rarely,Sales,7,5,4,Male,2,Sales Executive,4,Married,9204,4,No,4,1,Y,80,1446,1,No
34,Travel_Rarely,Research & Development,1,3,4,Female,1,Laboratory Technician,2,Married,3294,5,No,5,1,Y,80,1447,1,No
41,Travel_Rarely,Research & Development,5,5,2,Male,1,Research Scientist,3,Married,2127,2,Yes,4,1,Y,80,1448,0,No
40,Non-Travel,Research & Development,9,4,3,Male,2,Laboratory Technician,3,Divorced,3975,3,No,8,1,Y,80,1449,2,No
31,Travel_Rarely,Sales,8,2,1,Male,3,Sales Executive,4,Divorced,10793,1,No,13,1,Y,80,1453,1,No
46,Travel_Rarely,Sales,9,3,1,Male,3,Sales Executive,4,Divorced,10096,4,No,7,1,Y,80,1457,1,Yes
39,Non-Travel,Research & Development,2,3,1,Female,1,Laboratory Technician,1,Single,3646,2,Yes,1,1,Y,80,1458,0,Yes
31,Travel_Frequently,Research & Development,1,5,3,Female,3,Manufacturing Director,2,Single,7446,1,No,10,1,Y,80,1459,0,Yes
45,Travel_Rarely,Research & Development,20,3,2,Male,3,Healthcare Representative,1,Divorced,10851,2,Yes,7,1,Y,80,1460,1,No
31,Travel_Rarely,Human Resources,8,2,4,Female,1,Human Resources,2,Single,2109,9,No,3,1,Y,80,1461,0,No
31,Travel_Frequently,Research & Development,2,3,2,Male,1,Laboratory Technician,4,Married,3722,6,Yes,2,1,Y,80,1464,1,Yes
45,Travel_Rarely,Research & Development,29,3,2,Male,3,Manufacturing Director,4,Married,9380,4,Yes,3,1,Y,80,1465,2,No
48,Travel_Rarely,Sales,7,3,3,Male,2,Sales Executive,1,Divorced,5486,4,No,2,1,Y,80,1466,3,No
34,Travel_Rarely,Human Resources,9,4,1,Female,1,Human Resources,3,Married,2742,1,No,2,1,Y,80,1467,0,Yes
40,Non-Travel,Research & Development,8,1,4,Male,3,Research Director,2,Divorced,13757,2,No,9,1,Y,80,1468,1,No
28,Travel_Rarely,Sales,5,3,4,Male,2,Sales Executive,1,Single,8463,0,No,5,1,Y,80,1469,0,No
44,Non-Travel,Research & Development,5,3,3,Male,1,Laboratory Technician,3,Single,3162,3,No,5,1,Y,80,1471,0,No
53,Travel_Rarely,Research & Development,2,3,4,Male,4,Research Director,2,Single,16598,4,No,9,1,Y,80,1472,0,No
49,Travel_Rarely,Research & Development,5,4,1,Male,2,Healthcare Representative,3,Married,6651,2,No,3,1,Y,80,1473,1,No
40,Travel_Rarely,Research & Development,2,3,3,Male,1,Research Scientist,3,Divorced,2345,2,No,3,1,Y,80,1474,1,No
44,Travel_Rarely,Research & Development,20,3,4,Male,1,Research Scientist,2,Single,3420,1,No,5,1,Y,80,1475,0,No
33,Travel_Frequently,Sales,7,3,4,Male,2,Sales Executive,1,Married,4373,0,No,4,1,Y,80,1477,2,No
34,Travel_Rarely,Sales,3,3,4,Male,2,Sales Executive,1,Single,4759,3,No,13,1,Y,80,1478,0,No
30,Travel_Rarely,Sales,16,1,4,Male,2,Sales Executive,3,Married,5301,8,No,2,1,Y,80,1479,2,No
42,Travel_Frequently,Research & Development,9,2,1,Female,1,Laboratory Technician,4,Single,3673,1,No,12,1,Y,80,1480,0,No
44,Travel_Frequently,Sales,1,5,1,Female,2,Sales Executive,3,Married,4768,7,No,1,1,Y,80,1481,1,No
30,Non-Travel,Research & Development,7,3,3,Male,1,Research Scientist,3,Divorced,1274,1,No,1,1,Y,80,1482,2,No
57,Travel_Rarely,Research & Development,1,2,2,Male,2,Research Scientist,3,Married,4900,0,No,12,1,Y,80,1483,1,No
49,Travel_Rarely,Research & Development,7,4,3,Male,3,Healthcare Representative,2,Divorced,10466,3,No,8,1,Y,80,1484,2,No
34,Travel_Frequently,Research & Development,15,3,2,Male,4,Research Director,1,Divorced,17007,7,No,14,1,Y,80,1485,2,No
28,Travel_Frequently,Sales,1,3,1,Male,1,Sales Representative,3,Married,2909,3,No,3,1,Y,80,1486,1,Yes
29,Travel_Frequently,Sales,13,3,1,Female,2,Sales Executive,2,Single,5765,5,No,5,1,Y,80,1487,0,Yes
34,Travel_Rarely,Sales,24,4,1,Female,2,Sales Executive,2,Single,4599,0,Yes,15,1,Y,80,1489,0,Yes
35,Travel_Rarely,Sales,7,1,4,Male,1,Sales Representative,3,Married,2404,1,No,1,1,Y,80,1492,1,No
24,Travel_Frequently,Research & Development,9,3,2,Male,1,Laboratory Technician,1,Single,3172,2,Yes,0,1,Y,80,1494,0,Yes
24,Non-Travel,Sales,13,2,4,Female,1,Sales Representative,2,Married,2033,1,No,1,1,Y,80,1495,1,No
44,Travel_Frequently,Research & Development,2,1,2,Male,3,Manufacturing Director,3,Single,10209,5,Yes,2,1,Y,80,1496,0,No
29,Travel_Rarely,Sales,19,3,3,Male,2,Sales Executive,3,Divorced,8620,1,No,10,1,Y,80,1497,2,No
30,Travel_Rarely,Human Resources,1,3,3,Male,1,Human Resources,3,Divorced,2064,0,No,5,1,Y,80,1499,1,No
55,Travel_Rarely,Research & Development,4,4,4,Male,2,Healthcare Representative,3,Married,4035,0,Yes,3,1,Y,80,1501,0,No
33,Travel_Rarely,Research & Development,4,4,1,Female,1,Laboratory Technician,2,Married,3838,8,No,5,1,Y,80,1502,0,No
47,Travel_Rarely,Sales,14,3,3,Female,2,Sales Executive,3,Married,4591,3,Yes,5,1,Y,80,1503,1,No
28,Travel_Frequently,Research & Development,2,2,3,Male,1,Laboratory Technician,1,Single,2561,7,No,0,1,Y,80,1504,0,Yes
28,Travel_Rarely,Research & Development,1,3,1,Male,1,Research Scientist,3,Divorced,1563,1,No,1,1,Y,80,1506,1,No
28,Travel_Frequently,Sales,7,3,3,Male,2,Sales Executive,1,Single,4898,0,No,4,1,Y,80,1507,0,No
49,Travel_Rarely,Research & Development,3,2,3,Female,2,Laboratory Technician,1,Married,4789,4,No,3,1,Y,80,1509,1,No
29,Travel_Frequently,Research & Development,2,1,4,Female,1,Laboratory Technician,2,Married,3180,0,No,3,1,Y,80,1513,3,No
28,Travel_Rarely,Research & Development,29,1,3,Male,2,Manufacturing Director,2,Married,6549,1,No,8,1,Y,80,1514,2,No
33,Travel_Rarely,Research & Development,8,5,4,Male,2,Healthcare Representative,3,Single,6388,2,Yes,0,1,Y,80,1515,0,No
32,Travel_Rarely,Research & Development,10,3,3,Male,3,Manager,4,Single,11244,2,No,5,1,Y,80,1516,0,No
54,Travel_Frequently,Research & Development,11,4,2,Female,4,Manager,4,Divorced,16032,3,No,14,1,Y,80,1520,1,No
29,Travel_Rarely,Research & Development,1,4,1,Male,1,Research Scientist,1,Single,2362,6,No,9,1,Y,80,1522,0,Yes
44,Travel_Rarely,Research & Development,28,3,4,Male,4,Research Director,1,Married,16328,3,No,20,1,Y,80,1523,1,No
39,Travel_Rarely,Research & Development,6,3,2,Female,3,Manufacturing Director,2,Single,8376,4,No,2,1,Y,80,1525,0,No
46,Travel_Rarely,Sales,3,3,3,Female,4,Manager,2,Married,16606,8,No,13,1,Y,80,1527,1,No
35,Travel_Rarely,Research & Development,16,3,4,Female,3,Healthcare Representative,2,Single,8606,1,No,11,1,Y,80,1529,0,No
23,Travel_Rarely,Research & Development,20,1,1,Male,2,Laboratory Technician,3,Single,2272,0,No,4,1,Y,80,1533,0,No
40,Travel_Rarely,Research & Development,9,4,4,Male,1,Laboratory Technician,1,Single,2018,3,No,5,1,Y,80,1534,0,Yes
34,Travel_Rarely,Sales,1,3,4,Male,3,Sales Executive,3,Married,7083,1,Yes,10,1,Y,80,1535,0,No
31,Travel_Frequently,Research & Development,3,3,4,Female,1,Research Scientist,3,Single,4084,1,No,7,1,Y,80,1537,0,Yes
50,Travel_Frequently,Research & Development,22,5,3,Male,4,Research Director,4,Single,14411,1,Yes,32,1,Y,80,1539,0,No
34,Travel_Rarely,Sales,7,2,2,Male,1,Sales Representative,3,Married,2308,0,Yes,11,1,Y,80,1541,1,No
42,Travel_Rarely,Research & Development,2,3,3,Male,1,Laboratory Technician,2,Married,4841,4,No,1,1,Y,80,1542,1,No
